Sexo;Tipo de empleo buscado;Grupos de edad (años);Periodo;Total
varones;de jornada parcial únicamente;de 70 y más;1992TII;0,1
varones;de jornada parcial únicamente;de 70 y más;1992TI;0,4
varones;de jornada parcial únicamente;de 70 y más;1991TIV;0
varones;de jornada parcial únicamente;de 70 y más;1991TIII;0
varones;de jornada parcial únicamente;de 70 y más;1991TII;0
varones;de jornada parcial únicamente;de 70 y más;1991TI;0
varones;de jornada parcial únicamente;de 70 y más;1990TIV;0
varones;de jornada parcial únicamente;de 70 y más;1990TIII;0
varones;de jornada parcial únicamente;de 70 y más;1990TII;0
varones;de jornada parcial únicamente;de 70 y más;1990TI;0
varones;de jornada parcial únicamente;de 70 y más;1989TIV;0
varones;de jornada parcial únicamente;de 70 y más;1989TIII;0
varones;de jornada parcial únicamente;de 70 y más;1989TII;0
varones;de jornada parcial únicamente;de 70 y más;1989TI;0
varones;de jornada parcial únicamente;de 70 y más;1988TIV;0
varones;de jornada parcial únicamente;de 70 y más;1988TIII;0
varones;de jornada parcial únicamente;de 70 y más;1988TII;0
varones;de jornada parcial únicamente;de 70 y más;1988TI;0
varones;de jornada parcial únicamente;de 70 y más;1987TIV;0
varones;de jornada parcial únicamente;de 70 y más;1987TIII;0
varones;de jornada parcial únicamente;de 70 y más;1987TII;0
varones;de cualquier tipo;total;1995TIV;1.131,3
varones;de cualquier tipo;total;1995TIII;1.127,5
varones;de cualquier tipo;total;1995TII;1.086,7
varones;de cualquier tipo;total;1995TI;1.069,5
varones;de cualquier tipo;total;1994TIV;1.186,1
varones;de cualquier tipo;total;1994TIII;1.181,2
varones;de cualquier tipo;total;1994TII;1.228,2
varones;de cualquier tipo;total;1994TI;1.297,2
varones;de cualquier tipo;total;1993TIV;1.225,1
varones;de cualquier tipo;total;1993TIII;1.128,1
varones;de cualquier tipo;total;1993TII;1.034,1
varones;de cualquier tipo;total;1993TI;977,7
varones;de cualquier tipo;total;1992TIV;872,8
varones;de cualquier tipo;total;1992TIII;782,4
varones;de cualquier tipo;total;1992TII;722,7
varones;de cualquier tipo;total;1992TI;671,2
varones;de cualquier tipo;total;1991TIV;658,7
varones;de cualquier tipo;total;1991TIII;630,9
varones;de cualquier tipo;total;1991TII;616,2
varones;de cualquier tipo;total;1991TI;622,4
varones;de cualquier tipo;total;1990TIV;603,9
varones;de cualquier tipo;total;1990TIII;566
varones;de cualquier tipo;total;1990TII;605,7
varones;de cualquier tipo;total;1990TI;631
varones;de cualquier tipo;total;1989TIV;658,5
varones;de cualquier tipo;total;1989TIII;580,4
varones;de cualquier tipo;total;1989TII;617,3
varones;de cualquier tipo;total;1989TI;682,2
varones;de cualquier tipo;total;1988TIV;708
varones;de cualquier tipo;total;1988TIII;719,5
varones;de cualquier tipo;total;1988TII;727,9
varones;de cualquier tipo;total;1988TI;756,5
varones;de cualquier tipo;total;1987TIV;726,3
varones;de cualquier tipo;total;1987TIII;683,2
varones;de cualquier tipo;total;1987TII;638,1
varones;de cualquier tipo;de 16 a 19;1995TIV;94,1
varones;de cualquier tipo;de 16 a 19;1995TIII;109,5
varones;de cualquier tipo;de 16 a 19;1995TII;101,5
varones;de cualquier tipo;de 16 a 19;1995TI;99,4
varones;de cualquier tipo;de 16 a 19;1994TIV;122,1
varones;de cualquier tipo;de 16 a 19;1994TIII;127,3
varones;de cualquier tipo;de 16 a 19;1994TII;124,5
varones;de cualquier tipo;de 16 a 19;1994TI;129,8
varones;de cualquier tipo;de 16 a 19;1993TIV;128,9
varones;de cualquier tipo;de 16 a 19;1993TIII;124,6
varones;de cualquier tipo;de 16 a 19;1993TII;111,1
varones;de cualquier tipo;de 16 a 19;1993TI;107,6
varones;de cualquier tipo;de 16 a 19;1992TIV;95,1
varones;de cualquier tipo;de 16 a 19;1992TIII;88,5
varones;de cualquier tipo;de 16 a 19;1992TII;78,8
varones;de cualquier tipo;de 16 a 19;1992TI;71,9
varones;de cualquier tipo;de 16 a 19;1991TIV;74,5
varones;de cualquier tipo;de 16 a 19;1991TIII;80,5
varones;de cualquier tipo;de 16 a 19;1991TII;73,6
varones;de cualquier tipo;de 16 a 19;1991TI;68,8
varones;de cualquier tipo;de 16 a 19;1990TIV;70,8
varones;de cualquier tipo;de 16 a 19;1990TIII;76,7
varones;de cualquier tipo;de 16 a 19;1990TII;74,4
varones;de cualquier tipo;de 16 a 19;1990TI;77
varones;de cualquier tipo;de 16 a 19;1989TIV;77,2
varones;de cualquier tipo;de 16 a 19;1989TIII;74,5
varones;de cualquier tipo;de 16 a 19;1989TII;76
varones;de cualquier tipo;de 16 a 19;1989TI;82
varones;de cualquier tipo;de 16 a 19;1988TIV;92,1
varones;de cualquier tipo;de 16 a 19;1988TIII;101
varones;de cualquier tipo;de 16 a 19;1988TII;105,8
varones;de cualquier tipo;de 16 a 19;1988TI;109,3
varones;de cualquier tipo;de 16 a 19;1987TIV;117,9
varones;de cualquier tipo;de 16 a 19;1987TIII;114,3
varones;de cualquier tipo;de 16 a 19;1987TII;103,4
varones;de cualquier tipo;de 20 a 24;1995TIV;232,1
varones;de cualquier tipo;de 20 a 24;1995TIII;234,4
varones;de cualquier tipo;de 20 a 24;1995TII;219,1
varones;de cualquier tipo;de 20 a 24;1995TI;227,9
varones;de cualquier tipo;de 20 a 24;1994TIV;249,8
varones;de cualquier tipo;de 20 a 24;1994TIII;257,6
varones;de cualquier tipo;de 20 a 24;1994TII;279
varones;de cualquier tipo;de 20 a 24;1994TI;307,4
varones;de cualquier tipo;de 20 a 24;1993TIV;286,2
varones;de cualquier tipo;de 20 a 24;1993TIII;262,4
varones;de cualquier tipo;de 20 a 24;1993TII;235,3
varones;de cualquier tipo;de 20 a 24;1993TI;222,3
varones;de cualquier tipo;de 20 a 24;1992TIV;201,6
varones;de cualquier tipo;de 20 a 24;1992TIII;176,8
varones;de cualquier tipo;de 20 a 24;1992TII;155,5
varones;de cualquier tipo;de 20 a 24;1992TI;152,4
varones;de cualquier tipo;de 20 a 24;1991TIV;149,2
varones;de cualquier tipo;de 20 a 24;1991TIII;142,5
varones;de cualquier tipo;de 20 a 24;1991TII;152,2
varones;de cualquier tipo;de 20 a 24;1991TI;149,2
varones;de cualquier tipo;de 20 a 24;1990TIV;151,1
varones;de cualquier tipo;de 20 a 24;1990TIII;143,4
varones;de cualquier tipo;de 20 a 24;1990TII;150,5
varones;de cualquier tipo;de 20 a 24;1990TI;170,2
varones;de cualquier tipo;de 20 a 24;1989TIV;177,6
varones;de cualquier tipo;de 20 a 24;1989TIII;137,3
varones;de cualquier tipo;de 20 a 24;1989TII;151,3
varones;de cualquier tipo;de 20 a 24;1989TI;174,3
varones;de cualquier tipo;de 20 a 24;1988TIV;183,1
varones;de cualquier tipo;de 20 a 24;1988TIII;188,4
varones;de cualquier tipo;de 20 a 24;1988TII;193,9
varones;de cualquier tipo;de 20 a 24;1988TI;193,3
varones;de cualquier tipo;de 20 a 24;1987TIV;182,8
varones;de cualquier tipo;de 20 a 24;1987TIII;179
varones;de cualquier tipo;de 20 a 24;1987TII;169
varones;de cualquier tipo;de 25 a 29;1995TIV;225,3
varones;de cualquier tipo;de 25 a 29;1995TIII;218,9
varones;de cualquier tipo;de 25 a 29;1995TII;217,8
varones;de cualquier tipo;de 25 a 29;1995TI;208,7
varones;de cualquier tipo;de 25 a 29;1994TIV;237,5
varones;de cualquier tipo;de 25 a 29;1994TIII;226,9
varones;de cualquier tipo;de 25 a 29;1994TII;241
varones;de cualquier tipo;de 25 a 29;1994TI;250,8
varones;de cualquier tipo;de 25 a 29;1993TIV;236,9
varones;de cualquier tipo;de 25 a 29;1993TIII;224,5
varones;de cualquier tipo;de 25 a 29;1993TII;203,8
varones;de cualquier tipo;de 25 a 29;1993TI;186,6
varones;de cualquier tipo;de 25 a 29;1992TIV;179,5
varones;de cualquier tipo;de 25 a 29;1992TIII;157,4
varones;de cualquier tipo;de 25 a 29;1992TII;138,7
varones;de cualquier tipo;de 25 a 29;1992TI;133,2
varones;de cualquier tipo;de 25 a 29;1991TIV;136,8
varones;de cualquier tipo;de 25 a 29;1991TIII;125,5
varones;de cualquier tipo;de 25 a 29;1991TII;124,1
varones;de cualquier tipo;de 25 a 29;1991TI;121,5
varones;de cualquier tipo;de 25 a 29;1990TIV;112,8
varones;de cualquier tipo;de 25 a 29;1990TIII;102,9
varones;de cualquier tipo;de 25 a 29;1990TII;113
varones;de cualquier tipo;de 25 a 29;1990TI;115,2
varones;de cualquier tipo;de 25 a 29;1989TIV;121
varones;de cualquier tipo;de 25 a 29;1989TIII;113,4
varones;de cualquier tipo;de 25 a 29;1989TII;115,8
varones;de cualquier tipo;de 25 a 29;1989TI;126
varones;de cualquier tipo;de 25 a 29;1988TIV;128,3
varones;de cualquier tipo;de 25 a 29;1988TIII;138,9
varones;de cualquier tipo;de 25 a 29;1988TII;130,5
varones;de cualquier tipo;de 25 a 29;1988TI;135,1
varones;de cualquier tipo;de 25 a 29;1987TIV;127,3
varones;de cualquier tipo;de 25 a 29;1987TIII;113,9
varones;de cualquier tipo;de 25 a 29;1987TII;112,8
varones;de cualquier tipo;de 30 a 34;1995TIV;159,6
varones;de cualquier tipo;de 30 a 34;1995TIII;153,2
varones;de cualquier tipo;de 30 a 34;1995TII;148,4
varones;de cualquier tipo;de 30 a 34;1995TI;142,4
varones;de cualquier tipo;de 30 a 34;1994TIV;154,3
varones;de cualquier tipo;de 30 a 34;1994TIII;154,5
varones;de cualquier tipo;de 30 a 34;1994TII;151,9
varones;de cualquier tipo;de 30 a 34;1994TI;159,3
varones;de cualquier tipo;de 30 a 34;1993TIV;155,1
varones;de cualquier tipo;de 30 a 34;1993TIII;139,6
varones;de cualquier tipo;de 30 a 34;1993TII;126,5
varones;de cualquier tipo;de 30 a 34;1993TI;126,6
varones;de cualquier tipo;de 30 a 34;1992TIV;103,3
varones;de cualquier tipo;de 30 a 34;1992TIII;86,5
varones;de cualquier tipo;de 30 a 34;1992TII;89,3
varones;de cualquier tipo;de 30 a 34;1992TI;85,9
varones;de cualquier tipo;de 30 a 34;1991TIV;77,7
varones;de cualquier tipo;de 30 a 34;1991TIII;66,4
varones;de cualquier tipo;de 30 a 34;1991TII;67,6
varones;de cualquier tipo;de 30 a 34;1991TI;71
varones;de cualquier tipo;de 30 a 34;1990TIV;65,5
varones;de cualquier tipo;de 30 a 34;1990TIII;60,8
varones;de cualquier tipo;de 30 a 34;1990TII;65,3
varones;de cualquier tipo;de 30 a 34;1990TI;59,7
varones;de cualquier tipo;de 30 a 34;1989TIV;68,3
varones;de cualquier tipo;de 30 a 34;1989TIII;62,3
varones;de cualquier tipo;de 30 a 34;1989TII;64,9
varones;de cualquier tipo;de 30 a 34;1989TI;70,3
varones;de cualquier tipo;de 30 a 34;1988TIV;66,2
varones;de cualquier tipo;de 30 a 34;1988TIII;63,3
varones;de cualquier tipo;de 30 a 34;1988TII;68,5
varones;de cualquier tipo;de 30 a 34;1988TI;73,5
varones;de cualquier tipo;de 30 a 34;1987TIV;64,2
varones;de cualquier tipo;de 30 a 34;1987TIII;60,2
varones;de cualquier tipo;de 30 a 34;1987TII;53,8
varones;de cualquier tipo;de 35 a 39;1995TIV;102,8
varones;de cualquier tipo;de 35 a 39;1995TIII;101,2
varones;de cualquier tipo;de 35 a 39;1995TII;99,4
varones;de cualquier tipo;de 35 a 39;1995TI;99,6
varones;de cualquier tipo;de 35 a 39;1994TIV;102,9
varones;de cualquier tipo;de 35 a 39;1994TIII;104,3
varones;de cualquier tipo;de 35 a 39;1994TII;110,2
varones;de cualquier tipo;de 35 a 39;1994TI;115,7
varones;de cualquier tipo;de 35 a 39;1993TIV;104,1
varones;de cualquier tipo;de 35 a 39;1993TIII;91,4
varones;de cualquier tipo;de 35 a 39;1993TII;84,9
varones;de cualquier tipo;de 35 a 39;1993TI;82,6
varones;de cualquier tipo;de 35 a 39;1992TIV;73,1
varones;de cualquier tipo;de 35 a 39;1992TIII;68,4
varones;de cualquier tipo;de 35 a 39;1992TII;64
varones;de cualquier tipo;de 35 a 39;1992TI;53,9
varones;de cualquier tipo;de 35 a 39;1991TIV;49,9
varones;de cualquier tipo;de 35 a 39;1991TIII;49,8
varones;de cualquier tipo;de 35 a 39;1991TII;45
varones;de cualquier tipo;de 35 a 39;1991TI;47,2
varones;de cualquier tipo;de 35 a 39;1990TIV;44,8
varones;de cualquier tipo;de 35 a 39;1990TIII;40,7
varones;de cualquier tipo;de 35 a 39;1990TII;42,3
varones;de cualquier tipo;de 35 a 39;1990TI;46,8
varones;de cualquier tipo;de 35 a 39;1989TIV;45,8
varones;de cualquier tipo;de 35 a 39;1989TIII;39,7
varones;de cualquier tipo;de 35 a 39;1989TII;43,8
varones;de cualquier tipo;de 35 a 39;1989TI;51,6
varones;de cualquier tipo;de 35 a 39;1988TIV;51
varones;de cualquier tipo;de 35 a 39;1988TIII;46
varones;de cualquier tipo;de 35 a 39;1988TII;45
varones;de cualquier tipo;de 35 a 39;1988TI;57,2
varones;de cualquier tipo;de 35 a 39;1987TIV;53,6
varones;de cualquier tipo;de 35 a 39;1987TIII;43,6
varones;de cualquier tipo;de 35 a 39;1987TII;39,1
varones;de cualquier tipo;de 40 a 44;1995TIV;91,6
varones;de cualquier tipo;de 40 a 44;1995TIII;88
varones;de cualquier tipo;de 40 a 44;1995TII;84,7
varones;de cualquier tipo;de 40 a 44;1995TI;81,2
varones;de cualquier tipo;de 40 a 44;1994TIV;89
varones;de cualquier tipo;de 40 a 44;1994TIII;84,5
varones;de cualquier tipo;de 40 a 44;1994TII;88,4
varones;de cualquier tipo;de 40 a 44;1994TI;94,3
varones;de cualquier tipo;de 40 a 44;1993TIV;81,1
varones;de cualquier tipo;de 40 a 44;1993TIII;67,5
varones;de cualquier tipo;de 40 a 44;1993TII;66,7
varones;de cualquier tipo;de 40 a 44;1993TI;61,8
varones;de cualquier tipo;de 40 a 44;1992TIV;56,7
varones;de cualquier tipo;de 40 a 44;1992TIII;50
varones;de cualquier tipo;de 40 a 44;1992TII;51,5
varones;de cualquier tipo;de 40 a 44;1992TI;48,5
varones;de cualquier tipo;de 40 a 44;1991TIV;42,2
varones;de cualquier tipo;de 40 a 44;1991TIII;40,7
varones;de cualquier tipo;de 40 a 44;1991TII;34,7
varones;de cualquier tipo;de 40 a 44;1991TI;39,3
varones;de cualquier tipo;de 40 a 44;1990TIV;38,1
varones;de cualquier tipo;de 40 a 44;1990TIII;31,2
varones;de cualquier tipo;de 40 a 44;1990TII;36,8
varones;de cualquier tipo;de 40 a 44;1990TI;43,5
varones;de cualquier tipo;de 40 a 44;1989TIV;40,4
varones;de cualquier tipo;de 40 a 44;1989TIII;38,1
varones;de cualquier tipo;de 40 a 44;1989TII;37,2
varones;de cualquier tipo;de 40 a 44;1989TI;41,4
varones;de cualquier tipo;de 40 a 44;1988TIV;43,4
varones;de cualquier tipo;de 40 a 44;1988TIII;42,1
varones;de cualquier tipo;de 40 a 44;1988TII;45
varones;de cualquier tipo;de 40 a 44;1988TI;43,4
varones;de cualquier tipo;de 40 a 44;1987TIV;43,1
varones;de cualquier tipo;de 40 a 44;1987TIII;38,1
varones;de cualquier tipo;de 40 a 44;1987TII;34,9
varones;de cualquier tipo;de 45 a 49;1995TIV;75,7
varones;de cualquier tipo;de 45 a 49;1995TIII;75,4
varones;de cualquier tipo;de 45 a 49;1995TII;72,8
varones;de cualquier tipo;de 45 a 49;1995TI;64,1
varones;de cualquier tipo;de 45 a 49;1994TIV;67,7
varones;de cualquier tipo;de 45 a 49;1994TIII;77,1
varones;de cualquier tipo;de 45 a 49;1994TII;75
varones;de cualquier tipo;de 45 a 49;1994TI;79,3
varones;de cualquier tipo;de 45 a 49;1993TIV;76,6
varones;de cualquier tipo;de 45 a 49;1993TIII;65,1
varones;de cualquier tipo;de 45 a 49;1993TII;64,9
varones;de cualquier tipo;de 45 a 49;1993TI;64
varones;de cualquier tipo;de 45 a 49;1992TIV;48
varones;de cualquier tipo;de 45 a 49;1992TIII;45,9
varones;de cualquier tipo;de 45 a 49;1992TII;44,2
varones;de cualquier tipo;de 45 a 49;1992TI;35
varones;de cualquier tipo;de 45 a 49;1991TIV;36
varones;de cualquier tipo;de 45 a 49;1991TIII;35,1
varones;de cualquier tipo;de 45 a 49;1991TII;35,4
varones;de cualquier tipo;de 45 a 49;1991TI;37,7
varones;de cualquier tipo;de 45 a 49;1990TIV;31,7
varones;de cualquier tipo;de 45 a 49;1990TIII;25,6
varones;de cualquier tipo;de 45 a 49;1990TII;32,9
varones;de cualquier tipo;de 45 a 49;1990TI;32,5
varones;de cualquier tipo;de 45 a 49;1989TIV;35,3
varones;de cualquier tipo;de 45 a 49;1989TIII;28,2
varones;de cualquier tipo;de 45 a 49;1989TII;35,1
varones;de cualquier tipo;de 45 a 49;1989TI;33,7
varones;de cualquier tipo;de 45 a 49;1988TIV;36,3
varones;de cualquier tipo;de 45 a 49;1988TIII;38
varones;de cualquier tipo;de 45 a 49;1988TII;38,4
varones;de cualquier tipo;de 45 a 49;1988TI;39,8
varones;de cualquier tipo;de 45 a 49;1987TIV;39,1
varones;de cualquier tipo;de 45 a 49;1987TIII;38,9
varones;de cualquier tipo;de 45 a 49;1987TII;37,4
varones;de cualquier tipo;de 50 a 54;1995TIV;68,3
varones;de cualquier tipo;de 50 a 54;1995TIII;63,7
varones;de cualquier tipo;de 50 a 54;1995TII;61,6
varones;de cualquier tipo;de 50 a 54;1995TI;60,4
varones;de cualquier tipo;de 50 a 54;1994TIV;68,4
varones;de cualquier tipo;de 50 a 54;1994TIII;61,4
varones;de cualquier tipo;de 50 a 54;1994TII;64,2
varones;de cualquier tipo;de 50 a 54;1994TI;69,9
varones;de cualquier tipo;de 50 a 54;1993TIV;64
varones;de cualquier tipo;de 50 a 54;1993TIII;57,9
varones;de cualquier tipo;de 50 a 54;1993TII;57,3
varones;de cualquier tipo;de 50 a 54;1993TI;49,2
varones;de cualquier tipo;de 50 a 54;1992TIV;42,5
varones;de cualquier tipo;de 50 a 54;1992TIII;40,6
varones;de cualquier tipo;de 50 a 54;1992TII;36,1
varones;de cualquier tipo;de 50 a 54;1992TI;34,3
varones;de cualquier tipo;de 50 a 54;1991TIV;36,4
varones;de cualquier tipo;de 50 a 54;1991TIII;37,3
varones;de cualquier tipo;de 50 a 54;1991TII;31,3
varones;de cualquier tipo;de 50 a 54;1991TI;34,8
varones;de cualquier tipo;de 50 a 54;1990TIV;37,6
varones;de cualquier tipo;de 50 a 54;1990TIII;34,7
varones;de cualquier tipo;de 50 a 54;1990TII;37,6
varones;de cualquier tipo;de 50 a 54;1990TI;34,7
varones;de cualquier tipo;de 50 a 54;1989TIV;36
varones;de cualquier tipo;de 50 a 54;1989TIII;31,9
varones;de cualquier tipo;de 50 a 54;1989TII;35,5
varones;de cualquier tipo;de 50 a 54;1989TI;42,3
varones;de cualquier tipo;de 50 a 54;1988TIV;45,5
varones;de cualquier tipo;de 50 a 54;1988TIII;45,8
varones;de cualquier tipo;de 50 a 54;1988TII;46,7
varones;de cualquier tipo;de 50 a 54;1988TI;45,9
varones;de cualquier tipo;de 50 a 54;1987TIV;44,8
varones;de cualquier tipo;de 50 a 54;1987TIII;39,8
varones;de cualquier tipo;de 50 a 54;1987TII;36,4
varones;de cualquier tipo;de 55 a 59;1995TIV;56,7
varones;de cualquier tipo;de 55 a 59;1995TIII;60,2
varones;de cualquier tipo;de 55 a 59;1995TII;55,7
varones;de cualquier tipo;de 55 a 59;1995TI;61,7
varones;de cualquier tipo;de 55 a 59;1994TIV;68,1
varones;de cualquier tipo;de 55 a 59;1994TIII;63,1
varones;de cualquier tipo;de 55 a 59;1994TII;70
varones;de cualquier tipo;de 55 a 59;1994TI;68,4
varones;de cualquier tipo;de 55 a 59;1993TIV;66,4
varones;de cualquier tipo;de 55 a 59;1993TIII;66,3
varones;de cualquier tipo;de 55 a 59;1993TII;56,6
varones;de cualquier tipo;de 55 a 59;1993TI;56,2
varones;de cualquier tipo;de 55 a 59;1992TIV;51,3
varones;de cualquier tipo;de 55 a 59;1992TIII;47,4
